OTUID	Domain	Phylum	Class	Order	Family	Genus	Species
00183dd92ec3136d84414984f12f234c	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Noviherbaspirillum
001ec299bfef3ae9a354d90874d6501f	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__uncultured_bacterium
0035d346f2bf8dc88c5bace258ad247c	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast
0038664c2ecb4343d15736083cc131ef	Unassigned
00393a2854f8f26a04067e558ace49e8	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia
003ce9a3687590fd14ae5ae2221077ee	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__uncultured_bacterium
0041ba0a007daa5b63b1f44f2ae826f1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae
004ce22e5868cd9a0ae5c5f684c93fda	Unassigned
004f6cccde76825bda81f8f0a6973a0b	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus
004f8d75919b49805a9fb2e6e4125808	d__Bacteria	p__Verrucomicrobiota	c__Chlamydiae	o__Chlamydiales	f__Parachlamydiaceae	g__Candidatus_Protochlamydia
005059da62bdaafaafa1f2fe76902d51	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
008be093ca335f5538bda5e0366c66e9	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas
0092508823a32ae55968c174a42ddcee	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Dermacoccaceae	g__Kytococcus
009d9d2fdf5c500234c0adbaeeaeab78	Unassigned
009ea5c4530d358d195b4aaafc0ed095	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia-Shigella	s__uncultured_bacterium
00ac6e14a382e45d970657b49cf67f67	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas
00c546edce59cb62c616033fcf36dc02	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Mitochondria	g__Mitochondria
00c81c3746f7a34f0c928b42883b7bc9	d__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__SBR1031	g__SBR1031	s__uncultured_bacterium
00cd7e7b7a003c5ba46aefe47677a24f	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium
00d91a683d6a38aeb38b1e42f48560e1	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__Bradyrhizobium_sp.
00f7543afe98f43218de71c17bce76fa	d__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__0319-6G20	g__0319-6G20
010cca8d70a0b1ecb53531d77446a0cd	d__Bacteria	p__Cyanobacteria	c__Vampirivibrionia	o__Obscuribacterales	f__Obscuribacteraceae	g__Obscuribacteraceae	s__uncultured_bacterium
0121358563cacc30d3fbe7b125d32de4	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__Subgroup_2	g__Subgroup_2	s__uncultured_bacterium
014c767437312ee1b5368172e2b44bf8	d__Bacteria	p__Chloroflexi	c__TK10	o__TK10	f__TK10	g__TK10
014e2cd98391eeb2730ef5c30f693b0d	d__Bacteria	p__NB1-j	c__NB1-j	o__NB1-j	f__NB1-j	g__NB1-j	s__uncultured_bacterium
016a961451a80f4edb6c571b9c419985	Unassigned
016af6ca3c6083b4c9602f0b236cf619	Unassigned
016d2c0206ea27841c1d03b5c0ecff71	Unassigned
016e20d6c013bb881bd70ed00adc2d8f	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia
017357dd6aea3e25e8623a221a141e80	d__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Megasphaera
017c9af2738f075860ab4ae938ed9699	d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter	s__uncultured_rumen
0187c910a95e6bb9a8ce83fdba868f55	d__Archaea	p__Crenarchaeota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Candidatus_Nitrocosmicus
019938dd169e633e44f116473f13fc03	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Listeria	s__Listeria_monocytogenes
01a3d54311864dffb313695153934602	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Corynebacteriales	f__Nocardiaceae	g__Rhodococcus
01a4c33e9f7c4d519225289572dfa287	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Ralstonia
01a6818dc7803ffa63cb95c5b613ef1d	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast
